entry,exit,position,pnl
0.8396999999999935,-0.0030000000000001137,Short,0.8426999999999936
0.8439999999999941,-0.002599999999986835,Short,0.8465999999999809
0.8781999999999925,0.13500000000000512,Short,0.7431999999999874
0.8613999999999891,0.02599999999999625,Short,0.8353999999999928
-0.6360000000000099,0.06900000000000261,Long,0.7050000000000125
-0.5930000000000035,0.016999999999995907,Long,0.6099999999999994
-0.7742999999999967,0.15000000000000568,Long,0.9243000000000023
2.018100000000004,-0.014499999999998181,Short,2.032600000000002
0.890900000000002,0.02199999999999136,Short,0.8689000000000107
