entry_time,exit_time,direction,entry_xyz,exit_xyz,entry_lighter,exit_lighter,entry_spread,exit_spread,entry_zscore,exit_zscore,xyz_pnl,lighter_pnl,gross_pnl,total_fee,net_pnl,equity_after,hold_time
2025-12-27 12:00:00,2025-12-27 13:00:00,Short Spread,79.0,79.029,78.1603,79.032,0.8396999999999935,-0.0030000000000001,2.020009727136126,-0.3492211531695918,-9.177215189872268,278.8180188663522,269.64080367647995,4.1,265.5408036764799,10265.54080367648,0 days 01:00:00
2025-12-28 03:00:00,2025-12-29 03:00:00,Short Spread,79.994,80.299,79.15,80.3016,0.8439999999999941,-0.0025999999999868,2.032099074217313,-0.3480965627433977,-95.31964897367516,363.73973468098154,268.4200857073064,4.1,264.32008570730636,10529.860889383786,1 days 00:00:00
2026-01-01 22:00:00,2026-01-01 23:00:00,Short Spread,72.618,72.9,71.7398,72.765,0.8781999999999925,0.1350000000000051,2.1282515556537107,0.038762543854502,-97.08336776006317,357.2633322088987,260.17996444883556,4.1,256.07996444883554,10785.940853832622,0 days 01:00:00
2026-01-03 06:00:00,2026-01-04 02:00:00,Short Spread,73.398,73.16,72.5366,73.134,0.8613999999999891,0.0259999999999962,2.081018757755117,-0.2676883472732375,81.06487915202034,205.89605799003303,286.96093714205335,4.1,282.86093714205333,11068.801790974676,0 days 20:00:00
2026-01-16 22:00:00,2026-01-17 00:00:00,Long Spread,89.785,89.799,90.421,89.73,-0.6360000000000099,0.0690000000000026,-2.1288855025626776,-0.1467948764613689,3.898201258564906,191.05075148472213,194.94895274328704,4.1,190.84895274328704,11259.650743717963,0 days 02:00:00
2026-01-17 01:00:00,2026-01-17 03:00:00,Long Spread,89.828,89.746,90.421,89.729,-0.5930000000000035,0.0169999999999959,-2.0079920317508093,-0.2929916318617654,-22.821391993589927,191.32723592970856,168.50584393611865,4.1,164.40584393611866,11424.05658765408,0 days 02:00:00
2026-01-24 17:00:00,2026-01-24 22:00:00,Long Spread,103.41,103.81,104.1843,103.66,-0.7742999999999967,0.1500000000000056,-2.5177126424063374,0.0809346848353818,96.70244657189964,125.81070276423527,222.51314933613492,4.1,218.41314933613492,11642.469736990215,0 days 05:00:00
2026-01-25 08:00:00,2026-01-26 01:00:00,Short Spread,105.22,107.58,103.2019,107.5945,2.018100000000004,-0.0144999999999981,5.333053122593944,-0.3815531279215929,-560.7298992586959,1064.0792466030184,503.3493473443225,4.1,499.2493473443225,12141.719084334538,0 days 17:00:00
2026-01-27 22:00:00,2026-01-27 23:00:00,Short Spread,112.37,112.88,111.4791,112.858,0.890900000000002,0.0219999999999913,2.163957301684214,-0.2789342515348188,-113.46444780635198,309.2283665727481,195.7639187663961,4.1,191.6639187663961,12333.383003100935,0 days 01:00:00
