datetime,open,high,low,close,volume,hold
2025-10-22 23:00:00,937.5,937.76,923.68,924.82,70792,198701
2025-10-23 00:00:00,924.78,930.98,924.68,928.68,9002,196235
2025-10-23 01:00:00,928.74,933.7,925.8,932.32,50321,193954
2025-10-23 02:00:00,932.32,934.6,929.2,934.36,21886,193244
2025-10-23 09:30:00,934.36,938.64,933.7,937.52,23347,192132
2025-10-23 10:45:00,937.58,938.42,934.26,936.1,689,189867
2025-10-23 13:45:00,936.02,940.64,935.54,939.86,862,189482
2025-10-23 14:45:00,939.88,947.88,939.86,944.08,6674,189889
2025-10-23 15:00:00,944.08,944.42,942.28,942.28,74,189131
2025-10-23 22:00:00,945.1,950.68,945.1,949.76,80482,192260
2025-10-23 23:00:00,949.76,951.82,947.64,950.52,26372,191866
2025-10-24 00:00:00,950.52,951.2,948.16,948.94,5482,191226
2025-10-24 01:00:00,948.94,950.0,945.7,946.92,22737,190346
2025-10-24 02:00:00,946.92,948.44,945.74,947.76,12875,190249
2025-10-24 09:30:00,947.76,949.5,946.18,947.84,16390,190197
2025-10-24 10:45:00,947.84,948.02,942.5,943.92,42215,188843
2025-10-24 13:45:00,943.94,944.52,940.5,941.48,32491,187391
2025-10-24 14:45:00,941.44,942.7,935.6,938.3,31166,186876
2025-10-24 15:00:00,938.3,939.14,937.62,938.1,132,185813
2025-10-24 22:00:00,936.16,945.36,935.8,942.76,88100,188041
2025-10-24 23:00:00,942.6,947.96,941.98,945.0,28352,187356
2025-10-25 01:00:00,946.96,948.46,945.4,946.5,28,186601
2025-10-25 02:00:00,946.5,947.5,941.78,942.02,20488,184983
2025-10-27 09:30:00,935.66,938.88,933.68,937.2,24483,183821
2025-10-27 10:45:00,937.18,937.34,932.32,934.46,344,182950
2025-10-27 13:45:00,934.46,936.02,931.6,934.92,73,182530
2025-10-27 14:45:00,934.98,935.8,934.26,935.02,722,182359
2025-10-27 15:00:00,935.02,935.4,934.14,934.14,683,180815
2025-10-27 22:00:00,927.04,928.36,920.44,922.04,92351,180364
2025-10-27 23:00:00,922.1,922.34,913.5,915.12,49161,180466
2025-10-28 00:00:00,915.1,916.38,912.34,915.64,5489,181336
2025-10-28 01:00:00,915.66,917.86,914.58,917.68,25416,180935
2025-10-28 02:00:00,917.68,919.38,915.96,919.0,16816,180051
2025-10-28 09:30:00,919.04,921.18,918.14,918.34,20305,178698
2025-10-28 10:45:00,918.34,919.48,913.04,914.6,28,176358
2025-10-28 13:45:00,914.62,914.76,905.82,905.98,48545,176769
2025-10-28 14:45:00,905.98,907.58,901.16,901.42,10891,177238
2025-10-28 15:00:00,901.4,901.68,900.9,901.38,70,175916
2025-10-28 22:00:00,895.14,902.14,894.66,901.84,85607,173060
2025-10-28 23:00:00,901.88,904.72,901.32,903.98,27676,173126
2025-10-29 00:00:00,903.98,908.64,903.48,907.56,8248,173080
2025-10-29 01:00:00,907.52,907.58,904.46,905.98,32708,172016
2025-10-29 02:00:00,905.96,908.42,905.24,906.62,13339,171674
2025-10-29 09:30:00,906.6,910.76,904.64,909.4,14302,171649
2025-10-29 10:45:00,909.4,909.9,903.52,905.44,41173,170300
2025-10-29 13:45:00,905.44,908.72,904.6,907.22,26788,168991
2025-10-29 14:45:00,907.16,911.46,906.16,911.24,17470,169085
2025-10-29 15:00:00,911.3,911.96,910.36,910.88,8337,168691
2025-10-29 22:00:00,920.0,920.06,915.04,917.1,71849,160549
2025-10-29 23:00:00,917.08,919.4,916.5,916.68,17296,159994
2025-10-30 00:00:00,916.68,917.48,912.4,913.4,12391,160557
2025-10-30 01:00:00,913.44,915.1,913.02,913.58,17250,160488
2025-10-30 02:00:00,913.58,914.4,911.88,914.3,13840,160236
2025-10-30 09:30:00,914.3,916.44,902.64,904.02,27001,160169
2025-10-30 10:45:00,904.04,905.8,898.34,901.0,49325,161396
2025-10-30 13:45:00,901.0,907.88,896.32,907.78,52157,162438
2025-10-30 14:45:00,907.74,910.48,906.88,909.72,13262,163540
2025-10-30 15:00:00,909.68,912.16,909.18,912.16,25,163611
2025-10-30 22:00:00,909.9,916.8,908.84,916.72,74947,159959
2025-10-30 23:00:00,916.74,920.66,915.3,917.58,42792,162837
2025-10-31 00:00:00,917.56,919.94,915.9,918.7,6417,162360
2025-10-31 01:00:00,918.66,919.2,916.58,918.58,21213,161862
2025-10-31 02:00:00,918.58,921.8,917.5,919.22,12814,161700
2025-10-31 09:30:00,919.22,926.26,918.26,925.0,17456,161770
2025-10-31 10:45:00,925.02,925.08,918.32,919.06,46687,160992
2025-10-31 13:45:00,919.08,922.2,916.82,920.18,39732,160879
2025-10-31 14:45:00,920.2,921.72,918.72,921.06,16347,158331
2025-10-31 15:00:00,921.06,921.92,919.86,921.92,40,156890
2025-10-31 22:00:00,924.52,927.28,922.02,923.02,60261,155929
2025-10-31 23:00:00,923.02,925.06,921.7,923.72,22147,155017
2025-11-01 01:00:00,922.18,922.76,914.02,916.1,52,156411
2025-11-01 02:00:00,916.12,920.78,916.06,919.68,18046,154963
2025-11-01 09:30:00,919.6,922.3,919.04,921.84,8765,153862
2025-11-03 09:30:00,914.16,918.46,911.38,918.08,23495,154349
2025-11-03 10:45:00,918.28,919.5,916.0,918.52,86,152860
2025-11-03 13:45:00,918.52,922.14,917.6,921.4,26877,152196
2025-11-03 14:45:00,921.4,922.82,920.44,921.82,13434,151703
2025-11-03 15:00:00,921.82,922.58,921.52,922.58,68,151373
2025-11-03 22:00:00,922.08,924.2,922.06,923.28,39436,153540
2025-11-03 23:00:00,923.28,924.92,919.6,924.02,35379,154105
2025-11-04 00:00:00,924.02,925.78,920.62,921.4,9284,152253
2025-11-04 01:00:00,921.38,922.2,918.84,921.1,30422,151377
2025-11-04 02:00:00,921.1,921.92,920.32,920.98,6443,150998
2025-11-04 09:30:00,920.98,921.06,915.38,916.4,11814,150013
2025-11-04 10:45:00,916.4,917.44,913.88,915.44,36384,147329
2025-11-04 13:45:00,915.44,917.8,913.88,914.12,27046,146038
2025-11-04 14:45:00,914.1,915.22,912.08,914.44,5028,145280
2025-11-04 15:00:00,914.44,916.04,913.84,915.58,7885,144602
2025-11-04 22:00:00,915.58,918.5,913.4,914.06,47627,145443
2025-11-04 23:00:00,914.06,914.74,903.86,910.26,70200,147460
2025-11-05 00:00:00,910.28,912.26,907.0,910.2,4429,146148
2025-11-05 01:00:00,910.2,914.1,910.18,912.56,25623,145851
2025-11-05 02:00:00,912.6,913.06,909.24,909.96,12579,145128
2025-11-05 09:30:00,909.96,910.3,905.64,908.5,11279,144966
2025-11-05 10:45:00,908.56,909.08,905.44,907.72,28323,145351
2025-11-05 13:45:00,907.72,914.6,907.72,912.84,26320,143840
2025-11-05 14:45:00,912.84,914.02,911.04,913.58,8398,142040
2025-11-05 15:00:00,913.58,913.62,912.26,912.26,333,141427
2025-11-05 22:00:00,913.1,915.3,911.68,914.56,43011,142921
2025-11-05 23:00:00,914.58,916.56,913.16,913.96,28047,143168
2025-11-06 00:00:00,913.96,915.92,912.18,914.72,4088,143041
2025-11-06 01:00:00,914.72,917.24,914.0,916.4,18601,143216
2025-11-06 02:00:00,916.4,916.92,914.86,915.56,6219,142544
2025-11-06 09:30:00,915.56,916.42,911.68,912.56,5015,141300
2025-11-06 10:45:00,912.6,916.34,912.32,915.24,22533,140709
2025-11-06 13:45:00,915.2,917.2,914.76,916.58,14554,140727
2025-11-06 14:45:00,916.6,917.16,915.94,916.0,1023,138473
2025-11-06 15:00:00,915.92,917.8,915.56,917.8,14,137883
2025-11-06 22:00:00,920.0,922.8,919.34,921.48,37139,140872
2025-11-06 23:00:00,921.48,921.82,916.3,917.18,30485,140460
2025-11-07 00:00:00,917.18,917.26,913.78,914.56,5993,140657
2025-11-07 01:00:00,914.5,915.94,913.88,914.76,21654,140339
2025-11-07 02:00:00,914.72,916.12,912.0,915.76,22301,139407
2025-11-07 09:30:00,915.76,919.28,914.7,918.24,11422,137114
2025-11-07 10:45:00,918.22,919.8,917.32,917.72,19526,136174
2025-11-07 13:45:00,917.72,918.78,916.7,918.5,19587,135789
2025-11-07 14:45:00,918.5,920.22,917.88,919.94,11146,136425
2025-11-07 15:00:00,919.94,921.54,919.92,921.26,100,136659
2025-11-07 22:00:00,918.74,919.9,917.74,919.14,23,137046
2025-11-07 23:00:00,919.14,920.94,916.28,918.32,194,136622
2025-11-08 01:00:00,917.8,925.18,917.64,921.08,62,136964
2025-11-08 02:00:00,921.1,921.5,917.8,920.48,4,134862
2025-11-08 09:30:00,920.48,921.12,919.2,919.96,20,134188
2025-11-10 09:30:00,923.4,930.84,923.1,930.06,3871,136793
2025-11-10 10:45:00,930.04,931.18,927.28,928.98,998,134993
2025-11-10 13:45:00,929.0,934.04,928.76,933.42,2896,136328
2025-11-10 14:45:00,933.44,937.08,933.16,935.92,19,137355
2025-11-10 15:00:00,935.98,936.24,935.04,935.98,160,135933
2025-11-10 22:00:00,940.54,943.48,939.16,939.74,55146,136475
2025-11-10 23:00:00,939.66,940.02,936.58,938.72,31641,137666
2025-11-11 00:00:00,938.7,940.56,937.5,938.78,6006,137029
2025-11-11 01:00:00,938.78,941.44,938.32,940.92,14844,136318
2025-11-11 02:00:00,940.92,942.38,940.7,942.36,6884,135510
2025-11-11 09:30:00,942.36,951.04,942.18,950.88,9645,135401
2025-11-11 10:45:00,950.88,951.96,949.08,951.08,29915,134454
2025-11-11 13:45:00,951.1,952.9,947.7,949.38,27436,133279
2025-11-11 14:45:00,949.34,950.58,948.3,948.94,2503,131001
2025-11-11 15:00:00,949.08,949.52,948.58,948.88,72,130346
2025-11-11 22:00:00,949.8,952.06,949.24,951.02,29808,132226
2025-11-11 23:00:00,951.0,951.22,946.1,947.32,30894,131992
2025-11-12 00:00:00,947.3,947.6,940.82,943.24,6273,131799
2025-11-12 01:00:00,943.24,945.5,942.92,944.82,18867,131763
2025-11-12 02:00:00,944.68,945.92,944.26,945.12,8563,131094
2025-11-12 09:30:00,945.12,950.06,943.86,948.46,8330,128691
2025-11-12 10:45:00,948.46,949.72,946.5,947.36,21295,127030
2025-11-12 13:45:00,947.34,947.68,941.0,942.54,26174,125517
2025-11-12 14:45:00,942.54,946.08,941.88,945.62,247,124761
2025-11-12 15:00:00,945.62,945.76,944.6,945.76,18,124340
2025-11-12 22:00:00,950.96,951.2,948.78,949.8,18318,131332
2025-11-12 23:00:00,949.8,952.36,949.52,951.56,12250,131703
2025-11-13 00:00:00,951.56,960.58,951.08,959.74,5346,132306
2025-11-13 01:00:00,959.74,963.72,959.48,963.44,12995,132571
2025-11-13 02:00:00,963.44,965.38,962.3,963.84,7129,132761
2025-11-13 09:30:00,963.82,966.18,959.28,961.64,15046,133456
2025-11-13 10:45:00,961.66,963.4,960.02,962.06,840,134336
2025-11-13 13:45:00,962.04,964.88,960.36,964.2,18375,133340
2025-11-13 14:45:00,964.1,964.56,962.04,962.8,878,132277
2025-11-13 15:00:00,962.8,964.14,962.7,963.82,18,132169
2025-11-13 22:00:00,970.0,970.58,966.14,969.02,31298,133606
2025-11-13 23:00:00,969.12,969.14,958.32,960.96,25001,134668
2025-11-14 00:00:00,961.06,962.94,959.2,962.14,3138,134888
2025-11-14 01:00:00,962.06,963.8,960.9,962.56,10024,134130
2025-11-14 02:00:00,962.56,962.88,959.88,962.12,5060,133969
2025-11-14 09:30:00,962.12,962.32,955.0,955.04,12536,133808
2025-11-14 10:45:00,955.04,963.14,954.92,962.92,540,133522
2025-11-14 13:45:00,962.92,964.28,958.22,960.1,13692,134036
2025-11-14 14:45:00,960.1,960.56,955.42,957.04,305,134995
2025-11-14 15:00:00,957.06,957.06,955.1,956.12,9,134671
2025-11-14 22:00:00,943.0,943.26,925.08,928.9,100,135215
2025-11-14 23:00:00,928.76,934.86,924.22,934.74,6,135595
2025-11-15 01:00:00,937.0,940.96,934.7,940.0,1,135911
2025-11-15 02:00:00,940.0,941.26,937.74,938.9,3,135483
2025-11-15 09:30:00,938.9,938.96,935.84,937.84,2,135337
2025-11-17 09:30:00,936.0,938.96,935.76,938.48,9844,135747
2025-11-17 10:45:00,938.48,940.78,937.02,937.56,240,136492
2025-11-17 13:45:00,937.62,937.94,927.88,930.12,4634,135679
2025-11-17 14:45:00,930.12,933.56,929.08,932.66,13,135308
2025-11-17 15:00:00,932.46,933.32,932.28,932.32,15,135298
