hour,xyz_close,shfe_close,shfe_usd_oz,spread,spread_ratio,spread_mean,spread_std,zscore
2026-01-08 13:00:00,4425.5,994.3,4449.814395683453,-24.314395683452858,-0.5464137045140369,-0.5522063486737647,0.31298320472100255,0.018507843463649882
2026-01-08 14:00:00,4436.5,998.64,4469.237300719425,-32.73730071942464,-0.7325030764008622,-0.5582304159330528,0.3150848952368907,-0.5530974765920967
2026-01-08 15:00:00,4456.6,997.94,4466.104574100719,-9.504574100718855,-0.212815753483172,-0.5459731733001609,0.322792516699016,1.0321101096889356
2026-01-08 22:00:00,4482.3,995.38,4454.647745323741,27.652254676258963,0.6207506464520538,-0.48714010026225024,0.3964242568764128,2.7947097774586847
2026-01-08 23:00:00,4484.1,997.56,4464.403951079136,19.696048920864087,0.44117981116164806,-0.44203596188540867,0.4375664804916415,2.018472192053404
2026-01-09 00:00:00,4465.4,1001.76,4483.200310791367,-17.800310791367338,-0.39704473495241294,-0.45423926174401347,0.43177970763512985,0.13246228523534984
2026-01-09 01:00:00,4471.0,1003.36,4490.360828776978,-19.36082877697845,-0.4311642096310483,-0.45848339935370114,0.4309981855314953,0.06338585785219387
2026-01-09 02:00:00,4473.0,1003.66,4491.703425899281,-18.703425899280774,-0.41639939519239677,-0.48240435283292227,0.4107690941833878,0.16068627989587161
2026-01-09 09:00:00,4474.9,1001.8,4483.379323741007,-8.479323741007647,-0.18912795747856456,-0.4828226986536432,0.4104517419704415,0.7155402478380247
2026-01-09 10:00:00,4475.0,1005.6,4500.385553956834,-25.385553956833974,-0.5640750920665999,-0.4945933312557363,0.4084755695681442,-0.1701001626225097
2026-01-09 13:00:00,4486.1,1004.52,4495.5522043165465,-9.452204316546158,-0.2102568024339774,-0.46739863085583616,0.40459475677645174,0.6355540305825953
2026-01-09 14:00:00,4498.8,1006.54,4504.592358273381,-5.792358273381069,-0.12858784575129215,-0.44468319602682543,0.4077965048240247,0.7751301115538913
2026-01-09 15:00:00,4516.8,1006.48,4504.323838848921,12.476161151079395,0.27698188668130214,-0.4053480882236637,0.43032184492716624,1.5856270903942908
2026-01-09 22:00:00,4511.0,1007.46,4508.7096561151075,2.290343884892536,0.050798211896083634,-0.37746222292297443,0.437535451011702,0.9788016807067917
2026-01-09 23:00:00,4511.6,1009.42,4517.481290647482,-5.881290647481364,-0.13018959612865183,-0.3558931773071456,0.4363847451035745,0.5172123538024312
2026-01-10 01:00:00,4509.0,1011.78,4528.043054676259,-19.04305467625909,-0.42055816268338486,-0.35495532665942364,0.4362134051641591,-0.15039160935293375
2026-01-10 02:00:00,4512.3,1007.42,4508.530643165467,3.7693568345330277,0.0836049953491397,-0.33059289249055873,0.44395569877919583,0.9329712153232262
2026-01-10 09:00:00,4527.0,1008.54,4513.543005755396,13.456994244604175,0.29814702612658467,-0.3036183112273115,0.46207124548354556,1.3023215429130726
2026-01-12 00:00:00,4606.3,1012.8,4532.607884892086,73.6921151079141,1.625821535402209,-0.22851891030173288,0.6072734321151565,3.0535510819981098
2026-01-12 09:00:00,4592.9,1026.54,4594.098833093525,-1.1988330935255362,-0.026095065367113115,-0.20994786630435422,0.6063244915520581,0.30322509398658487
2026-01-12 10:00:00,4598.0,1026.76,4595.083404316547,2.9165956834531244,0.0634720945590089,-0.16726178064362784,0.5869017301885299,0.3931388567018167
2026-01-12 13:00:00,4619.7,1026.74,4594.993897841727,24.706102158273097,0.5376743192167802,-0.10587643429465803,0.5800535631839225,1.1094678049712834
2026-01-12 14:00:00,4605.9,1025.18,4588.012392805756,17.887607194244083,0.3898770461538594,-0.039892021783947094,0.5395827542070335,0.7964840695648097
2026-01-12 15:00:00,4624.8,1026.28,4592.935248920863,31.864751079137022,0.6937774941770369,0.028202236295508085,0.5238801528289152,1.2704723671768634
2026-01-12 22:00:00,4601.1,1035.8,4635.540330935251,-34.44033093525104,-0.7429625993201633,0.020012699011919485,0.5346783516608978,-1.426979970223247
2026-01-12 23:00:00,4600.2,1032.46,4620.592749640288,-20.392749640288457,-0.4413448824693764,0.032144290425731394,0.5199623827280095,-0.9106219769417211
2026-01-13 00:00:00,4593.3,1036.28,4637.688486330935,-44.38848633093494,-0.9571252243820388,0.0011313958049452798,0.5561461250751444,-1.7230302918275444
2026-01-13 01:00:00,4585.2,1036.06,4636.703915107913,-51.5039151079136,-1.1107872327171209,-0.07101601582710367,0.5838915485433196,-1.780760861300385
2026-01-13 02:00:00,4595.9,1036.48,4638.583551079137,-42.68355107913703,-0.9201850221972822,-0.12773955055039243,0.5979274654783073,-1.325320406569682
2026-01-13 09:00:00,4590.0,1029.94,4609.31493381295,-19.314933812949675,-0.4190413128697162,-0.12865607463028006,0.5983749048510797,-0.48528980056692994
2026-01-13 10:00:00,4588.3,1031.18,4614.864335251798,-26.564335251798184,-0.5756254858648789,-0.13467529447335633,0.602264171924677,-0.7321541143355124
2026-01-13 13:00:00,4612.4,1032.72,4621.756333812949,-9.356333812949742,-0.20244108813133307,-0.1257603650124787,0.5994898325527122,-0.1279099643647617
2026-01-13 14:00:00,4630.1,1028.98,4605.018623021583,25.08137697841721,0.5446531063529133,-0.09518615401950044,0.6146377285222511,1.0410022533285643
2026-01-13 15:00:00,4620.6,1030.44,4611.552595683454,9.047404316546817,0.19618998436698845,-0.06350844250143425,0.6089866536146744,0.4264435440858484
2026-01-13 22:00:00,4584.4,1036.34,4637.957005755396,-53.55700575539595,-1.1547542525498893,-0.10286250292293059,0.6481412099744392,-1.6229360723235637
2026-01-13 23:00:00,4598.4,1040.76,4657.737936690647,-59.33793669064744,-1.2739646905254491,-0.1505865381218538,0.690877141951407,-1.6260172528368413
2026-01-14 00:00:00,4609.4,1038.8,4648.966302158274,-39.566302158274084,-0.8510774134866391,-0.19758900896218468,0.698850276788523,-0.9350907143193486
2026-01-14 01:00:00,4623.0,1037.66,4643.864433093525,-20.864433093524895,-0.44929031400742214,-0.21842603087483073,0.6985776324028878,-0.3304776340154075
2026-01-14 02:00:00,4626.3,1033.66,4625.963138129497,0.336861870503526,0.0072819834582541825,-0.21269804839204298,0.6998949393168599,0.3143043612588642
2026-01-14 09:00:00,4634.0,1038.62,4648.160743884891,-14.160743884891417,-0.30465262853745445,-0.20786865113596256,0.6987973321823534,-0.1385007826221005
2026-01-14 10:00:00,4635.5,1039.52,4652.188535251798,-16.688535251798385,-0.35872439660047273,-0.22629904246719645,0.6966052974262242,-0.1901009863441372
2026-01-14 13:00:00,4639.6,1042.66,4666.241051798562,-26.64105179856142,-0.5709317521925461,-0.2625106582304935,0.6907215165322178,-0.44652017720612974
2026-01-14 14:00:00,4619.5,1042.08,4663.645364028776,-44.145364028776385,-0.946584926231196,-0.36969426079855205,0.5748214182802993,-1.0035998087171756
2026-01-14 15:00:00,4617.7,1043.58,4670.358349640287,-52.65834964028727,-1.1275012685984371,-0.4155861859331906,0.5899638032361847,-1.2067097655146144
2026-01-14 22:00:00,4633.7,1043.66,4670.716375539569,-37.0163755395688,-0.7925203023121395,-0.4512525358028217,0.5856015122944088,-0.582764489750407
2026-01-14 23:00:00,4614.9,1039.98,4654.247184172662,-39.34718417266231,-0.8454038347268541,-0.5088807922171399,0.5510876422447627,-0.6106524928393319
2026-01-15 00:00:00,4616.6,1039.58,4652.457054676259,-35.857054676258485,-0.7707122119529934,-0.5572386779715921,0.5187657155117121,-0.41150277976799293
2026-01-15 01:00:00,4603.1,1039.56,4652.367548201439,-49.26754820143833,-1.0589779868205962,-0.6302701563464934,0.4543703479703777,-0.943520703736706
2026-01-15 02:00:00,4603.3,1039.6,4652.546561151078,-49.24656115107791,-1.0584861538471935,-0.6434169711184531,0.4622688247500486,-0.8978956842983532
2026-01-15 09:00:00,4612.4,1035.72,4635.182305035972,-22.78230503597206,-0.49150828460878093,-0.6455071128742615,0.46142807612925113,0.33374394891034725
2026-01-15 10:00:00,4619.8,1037.38,4642.611342446044,-22.811342446043454,-0.4913472346368086,-0.626099696634877,0.45753046325017943,0.294521289447748
2026-01-15 13:00:00,4587.7,1033.96,4627.305735251799,-39.60573525179916,-0.8559135168025369,-0.6154799584717693,0.4486632591532877,-0.535888672463422
2026-01-15 14:00:00,4610.9,1037.2,4641.805784172662,-30.905784172662607,-0.6658138149175308,-0.6048811581684463,0.4441338837625926,-0.13719434381560355
2026-01-15 15:00:00,4615.8,1037.96,4645.207030215827,-29.407030215827035,-0.6330617779690374,-0.6137986775475847,0.4423854320772313,-0.04354370425581691
2026-01-15 22:00:00,4618.3,1032.74,4621.8458402877695,-3.5458402877693516,-0.07671913798727172,-0.5930109130526844,0.4557763617032805,1.1327743570025883
2026-01-15 23:00:00,4610.9,1037.72,4644.132952517985,-33.23295251798572,-0.7155900327954063,-0.6143921190803541,0.4486379009828621,-0.22556701850947278
2026-01-16 00:00:00,4601.3,1038.02,4645.475549640288,-44.1755496402875,-0.9509370820756582,-0.6767083769315446,0.37913083185538105,-0.7233089005241277
2026-01-16 01:00:00,4600.6,1036.44,4638.404538129496,-37.804538129495995,-0.8150332257294061,-0.7188426773522277,0.3310457310040308,-0.2905657417343561
2026-01-16 02:00:00,4594.7,1038.34,4646.907653237409,-52.20765323740943,-1.1234923767214824,-0.7175400991927107,0.32931292803545065,-1.2327249948871453
2026-01-16 09:00:00,4601.4,1036.68,4639.478615827338,-38.07861582733858,-0.8207520495392603,-0.6986562391516196,0.3083453091071465,-0.3959710324155241
2026-01-16 10:00:00,4600.0,1034.0,4627.484748201438,-27.48474820143838,-0.5939457328761777,-0.6879424191261836,0.3072843390159416,0.30589481569748805
2026-01-16 13:00:00,4600.8,1036.4,4638.225525179856,-37.42552517985587,-0.8068931744841067,-0.7028425383127122,0.3038599809682609,-0.34242954876727566
2026-01-16 14:00:00,4610.1,1034.24,4628.55882589928,-18.458825899279873,-0.39880287998054165,-0.7197627409559954,0.2722612766875484,1.1788670973720314
2026-01-16 15:00:00,4571.8,1035.5,4634.197733812949,-62.3977338129489,-1.346462481686317,-0.7631714848371979,0.28590931722369467,-2.040125878069073
2026-01-16 22:00:00,4596.2,1035.96,4636.256382733813,-40.056382733812825,-0.8639811828135613,-0.78422385092941,0.2731509746356503,-0.2919899223882971
2026-01-16 23:00:00,4596.1,1037.88,4644.8490043165475,-48.74900431654714,-1.0495282897515885,-0.8041653733277035,0.2743698270601218,-0.8942780591180653
2026-01-17 01:00:00,4596.4,1034.84,4631.244020143885,-34.844020143885245,-0.7523684779365761,-0.7960730213154276,0.2728465381284617,0.16017994466279226
2026-01-17 02:00:00,4596.3,1032.76,4621.93534676259,-25.635346762589506,-0.5546452911883688,-0.7722040222566747,0.26759878586123764,0.8130034311184064
2026-01-17 09:00:00,4597.4,1035.26,4633.123656115108,-35.7236561151085,-0.7710490538701252,-0.7713093869049241,0.26756380045743294,0.0009729755458466968
2026-01-19 00:00:00,4684.0,1030.38,4611.284076258993,72.71592374100692,1.5769126893609062,-0.6703795317346009,0.5481491301589174,4.099782518023845
2026-01-19 09:00:00,4671.7,1048.12,4690.6763194244595,-18.97631942445969,-0.40455401592894524,-0.6551229402335987,0.5503264650334754,0.4553096029815899
2026-01-19 10:00:00,4667.2,1047.02,4685.753463309353,-18.553463309352992,-0.3959547478251118,-0.6274969719421203,0.5457947779235836,0.424229460380485
2026-01-19 13:00:00,4668.6,1048.66,4693.092994244605,-24.492994244604233,-0.5218945005914293,-0.6051389863897967,0.5383112769136063,0.1546400556117782
2026-01-19 14:00:00,4667.0,1050.26,4700.253512230216,-33.253512230216074,-0.7074833760283212,-0.6141379485322775,0.5381343211841724,-0.17346120442687193
2026-01-19 15:00:00,4675.6,1051.8,4707.145510791367,-31.545510791366723,-0.6701622186747161,-0.6215885728671904,0.5375979373581745,-0.09035311044202088
2026-01-19 22:00:00,4674.3,1049.06,4694.883123741007,-20.583123741006602,-0.4384161053322543,-0.604192847389262,0.5364394197713134,0.30903161838419546
2026-01-19 23:00:00,4667.0,1049.2,4695.509669064749,-28.509669064748778,-0.6071687862252306,-0.6017493045270829,0.5362800690212477,-0.010105692922801952
2026-01-20 00:00:00,4662.2,1051.22,4704.549823021583,-42.34982302158278,-0.9001886389712594,-0.6128795904021754,0.5397192326812777,-0.5323305733274649
2026-01-20 01:00:00,4670.0,1051.22,4704.549823021583,-34.5498230215826,-0.7343916914752184,-0.6402826134641731,0.5278793709667795,-0.17827762020457466
2026-01-20 02:00:00,4668.6,1052.2,4708.93564028777,-40.33564028776982,-0.8565765890422076,-0.6461570533077898,0.5295357341534143,-0.3973660740210898
2026-01-20 09:00:00,4737.8,1051.14,4704.191797122302,33.608202877698204,0.7144309655541122,-0.5767667179898828,0.5931542287900945,2.1768329734034895
2026-01-20 10:00:00,4730.7,1051.12,4704.102290647482,26.597709352517995,0.5654151995248605,-0.5192480336042884,0.6345330918403406,1.70938796900772
2026-01-20 13:00:00,4738.6,1057.9,4734.444985611511,4.15501438848969,0.0877613828255947,-0.46877912695649343,0.632550399410083,0.8798358364821496
2026-01-20 14:00:00,4741.7,1059.76,4742.769087769784,-1.0690877697843462,-0.022541425694563355,-0.43552035096296443,0.6342217352863219,0.6511585811261421
2026-01-20 15:00:00,4737.3,1060.16,4744.559217266187,-7.259217266187079,-0.15300087813783966,-0.41714764868220033,0.6358176222332307,0.4154442426691129
2026-01-20 22:00:00,4768.5,1067.96,4779.466742446043,-10.9667424460431,-0.2294553563611685,-0.3930877395937446,0.631337670326275,0.25918362062572786
2026-01-20 23:00:00,4779.2,1071.76,4796.47297266187,-17.27297266186997,-0.36011821103380665,-0.3914758783876306,0.6313718264377858,0.04966592749433345
2026-01-21 00:00:00,4787.5,1069.94,4788.3278834532375,-0.8278834532375186,-0.01728961494258549,-0.3360936756066418,0.6015524206468474,0.5299688767293917
2026-01-21 01:00:00,4834.2,1072.06,4797.815569784172,36.384430215827706,0.7583540819069968,-0.2684963729099519,0.6301272275182607,1.6295922632341595
2026-01-21 02:00:00,4836.4,1073.76,4805.423620143884,30.976379856115273,0.6446128854543687,-0.19790715727637034,0.6337108444856864,1.329502327539495
2026-01-21 09:00:00,4861.3,1089.18,4874.4331122302165,-13.133112230216284,-0.2694285043580677,-0.17778465837726584,0.6229148514470175,-0.14712098414079422
2026-01-21 10:00:00,4864.7,1089.36,4875.238670503597,-10.538670503597132,-0.2161672733554298,-0.1636814076342267,0.6178223547878273,-0.08495300520362005
2026-01-21 13:00:00,4880.3,1098.96,4918.201778417266,-37.90177841726563,-0.7706430139485424,-0.16366448930416075,0.6178050049311764,-0.9824758941731123
2026-01-21 14:00:00,4850.8,1096.04,4905.133833093525,-54.333833093524845,-1.1076931831492574,-0.2755230673254176,0.5250256564820338,-1.5850084763473198
2026-01-21 15:00:00,4848.1,1092.3,4888.396122302158,-40.29612230215753,-0.824321951290239,-0.2930133979654715,0.5363801364761882,-0.9905447968585506
2026-01-21 22:00:00,4833.6,1099.18,4919.1863496402875,-85.58634964028715,-1.7398476812439847,-0.3490089368579245,0.6123605247153269,-2.271274336360318
2026-01-21 23:00:00,4781.2,1093.18,4892.334407194245,-111.13440719424489,-2.2716028371000196,-0.4219134508791158,0.7272216554755615,-2.5435015201951217
2026-01-22 00:00:00,4797.4,1092.56,4889.55970647482,-92.15970647482027,-1.8848262830860039,-0.47096940533985254,0.7847566453278405,-1.8016500862576288
2026-01-22 01:00:00,4799.8,1089.9,4877.655345323741,-77.85534532374095,-1.5961633164258249,-0.5095527844128155,0.8170744241065169,-1.3298795066327458
2026-01-22 02:00:00,4788.6,1089.62,4876.402254676258,-87.80225467625769,-1.800553975875537,-0.5663085290187856,0.858192200888533,-1.4381923368435066
2026-01-22 09:00:00,4823.5,1081.22,4838.8095352517985,-15.30953525179848,-0.3163905324287953,-0.5541927684439341,0.8596416108399603,0.276629508176996
2026-01-22 10:00:00,4830.1,1076.88,4819.3866302158285,10.713369784171846,0.22229737114268555,-0.5074225180225197,0.8704658902909088,0.8383095734185904
2026-01-22 13:00:00,4822.5,1081.22,4838.8095352517985,-16.30953525179848,-0.337056772600366,-0.4908668964027341,0.8697396231211947,0.17684617293897317
2026-01-22 14:00:00,4840.8,1086.86,4864.0503611510785,-23.250361151078323,-0.4780041205325046,-0.47509304354816323,0.8662445583471848,-0.0033605717418828548
2026-01-22 15:00:00,4871.8,1087.58,4867.272594244604,4.527405755396103,0.093017304203377,-0.5009852794377772,0.8379691758315463,0.7088597060288101
2026-01-22 22:00:00,4944.1,1087.84,4868.436178417266,75.66382158273427,1.554170965990411,-0.45978712250171255,0.9135726835785231,2.2044858878697204
2026-01-22 23:00:00,4958.7,1090.02,4878.192384172662,80.50761582733776,1.6503575399884889,-0.3946789492865919,1.0053619174822774,2.034129653922495
2026-01-23 00:00:00,4966.4,1096.98,4909.340637410072,57.05936258992733,1.1622612241473849,-0.34531217220984417,1.052417422904059,1.43248616332976
2026-01-23 01:00:00,4954.8,1098.98,4918.291284892087,36.508715107913304,0.7423048573812632,-0.3080077665632148,1.0751526536230112,0.9768962764544847
2026-01-23 02:00:00,4960.2,1104.24,4941.831487769785,18.368512230214947,0.37169442696850297,-0.28295985892447856,1.0840281422651121,0.6039089396010145
2026-01-23 09:00:00,4917.5,1112.86,4980.408778417265,-62.90877841726524,-1.263124799913656,-0.32058513346113887,1.102339120344282,-0.8550360311608495
2026-01-23 10:00:00,4930.7,1115.96,4994.282282014388,-63.58228201438851,-1.2731014873421072,-0.3729106281444523,1.1170238717031327,-0.8058832778793964
2026-01-23 13:00:00,4943.7,1116.54,4996.877969784173,-53.177969784173,-1.064223903520099,-0.44885137753724796,1.098572588712473,-0.5601564542076073
2026-01-23 14:00:00,4947.0,1115.16,4990.702023021584,-43.702023021583955,-0.8756688501936424,-0.5121964498559152,1.0763874071342487,-0.3376780496767688
2026-01-23 15:00:00,4957.8,1115.64,4992.850178417266,-35.05017841726567,-0.7020074138971376,-0.5302205710867097,1.0757670999652738,-0.15968776402994034
2026-01-23 22:00:00,4989.8,1112.72,4979.782233093525,10.017766906475117,0.20116877480909262,-0.5128315690798546,1.08440256987234,0.6584273808692671
2026-01-23 23:00:00,4998.0,1113.84,4984.794595683453,13.205404316547174,0.2649137103459047,-0.4696833722342526,1.0942558329896097,0.6713211485226166
2026-01-24 01:00:00,4998.0,1121.16,5017.553965467627,-19.553965467626767,-0.3897111142641069,-0.4397674526973714,1.0858369641843786,0.04609931332634647
2026-01-24 02:00:00,4993.8,1118.82,5007.081707913669,-13.28170791366847,-0.2652584616839145,-0.41647314063044116,1.0832220901253014,0.13959711524073054
2026-01-24 09:00:00,5010.7,1121.16,5017.553965467627,-6.853965467626949,-0.1365997359430129,-0.34967114290956736,1.046888163177653,0.2035283370859902
2026-01-26 00:00:00,5042.0,1117.62,5001.71131942446,40.28868057553973,0.8054979186638802,-0.22145861141940484,0.988047971216368,1.0393792204431302
2026-01-26 09:00:00,5085.3,1144.88,5123.708644604318,-38.40864460431749,-0.7496258524528892,-0.1741585934763584,0.9304502386382958,-0.6184825744348468
2026-01-26 10:00:00,5092.3,1145.48,5126.3938388489205,-34.09383884892031,-0.6650647593743156,-0.13536282026587884,0.8869766580566153,-0.5971994125178277
2026-01-26 13:00:00,5070.2,1139.36,5099.004857553956,-28.804857553956026,-0.5649113573854097,-0.08387771116212354,0.8194050805987012,-0.5870523110154713
2026-01-26 14:00:00,5096.4,1146.8,5132.30126618705,-35.90126618705017,-0.6995159544428374,-0.09984127041270863,0.8278206056899942,-0.724401736207443
2026-01-26 15:00:00,5092.3,1143.32,5116.727139568345,-24.4271395683445,-0.4773977369136243,-0.1289952332483882,0.8283030496022981,-0.4206220221361231
2026-01-26 22:00:00,4999.9,1143.98,5119.68085323741,-119.78085323741016,-2.3396156258776797,-0.2124351854682763,0.9430855041383814,-2.2555541688161465
2026-01-26 23:00:00,5043.0,1151.0,5151.0976258992805,-108.0976258992805,-2.0985357636355957,-0.2799573372642384,1.0179660649243265,-1.7864823681588509
2026-01-27 00:00:00,5031.6,1149.76,5145.548224460432,-113.94822446043145,-2.2145011472005045,-0.3761039394060668,1.087784995653127,-1.6900372915059643
2026-01-27 01:00:00,5063.0,1150.4,5148.412431654677,-85.41243165467677,-1.6590052329437328,-0.5099862810283228,1.036403469585099,-1.1086598854936234
2026-01-27 02:00:00,5076.6,1153.24,5161.122351079137,-84.52235107913657,-1.6376738493995173,-0.6469875889194897,0.9523236734381028,-1.0402831391384268
2026-01-27 09:00:00,5100.0,1142.84,5114.578984172661,-14.578984172660967,-0.28504759077485,-0.7072921228745828,0.8755000739424604,0.4822895447607735
2026-01-27 10:00:00,5091.3,1145.76,5127.646929496403,-36.34692949640248,-0.7088422817748918,-0.7677565870060893,0.8193432388880408,0.07190430388020544
2026-01-27 13:00:00,5079.8,1144.56,5122.276541007194,-42.4765410071941,-0.8292512258395547,-0.817795989206425,0.7825758823154485,-0.014637860547448034
2026-01-27 14:00:00,5053.8,1147.98,5137.582148201439,-83.78214820143876,-1.6307699961696798,-0.8331145390504261,0.7951689036181498,-1.0031270758826076
2026-01-27 15:00:00,5094.9,1148.38,5139.372277697842,-44.4722776978424,-0.8653250882569564,-0.8161238557552114,0.7896965038002759,-0.062303976609966887
2026-01-27 22:00:00,5186.0,1144.84,5123.5296316546755,62.47036834532446,1.2192838304157376,-0.7209777001745515,0.8897321751328089,2.180725374240478
2026-01-27 23:00:00,5175.2,1138.2,5093.813482014389,81.38651798561114,1.5977522198835241,-0.6179184889213363,1.0066087527463932,2.2011240243636947
2026-01-28 00:00:00,5177.1,1145.86,5128.094461870503,49.00553812949693,0.9556286159288466,-0.5488503210119203,1.0562340161006813,1.4243803115666354
2026-01-28 01:00:00,5209.9,1143.98,5119.68085323741,90.21914676258984,1.7622025541990598,-0.4838072468706717,1.148465879142276,1.955660888024944
