datetime,shfe_close,binance_close,binance_cny,spread,spread_rate
2026-01-20 21:30:00,1060.86,4756.2,1065.8194093912261,-4.959409391226245,-0.4653142312410089
2026-01-20 21:45:00,1063.84,4760.16,1066.7068079155079,-2.866807915507934,-0.2687531282480583
2026-01-20 22:00:00,1067.96,4763.9,1067.5449065217738,0.41509347822625386,0.03888299927154283
2026-01-20 22:15:00,1071.06,4769.56,1068.813258957995,2.246741042004942,0.21020894184970434
2026-01-20 22:30:00,1072.96,4769.48,1068.79533171508,4.164668284920026,0.3896600369910902
2026-01-20 22:45:00,1070.86,4769.44,1068.7863680936227,2.073631906377159,0.19401743587690617
2026-01-20 23:00:00,1071.76,4756.88,1065.9717909560018,5.788209043998222,0.5429983319546522
2026-01-20 23:15:00,1070.94,4763.05,1067.3544295658046,3.5855704341954606,0.3359306276223593
2026-01-20 23:30:00,1066.7,4777.64,1070.6239104923884,-3.9239104923883588,-0.36650689882161525
2026-01-20 23:45:00,1069.14,4778.92,1070.9107463790247,-1.7707463790245583,-0.16534957605120928
2026-01-21 00:00:00,1069.94,4782.05,1071.612149758066,-1.6721497580658706,-0.1560405747959638
2026-01-21 00:15:00,1070.06,4783.12,1071.851926632051,-1.791926632050945,-0.16718042740115202
2026-01-21 00:30:00,1070.08,4790.99,1073.6155191537928,-3.5355191537928476,-0.32930961696413347
2026-01-21 00:45:00,1070.5,4791.33,1073.6917099361808,-3.191709936180814,-0.29726502557894635
2026-01-21 01:00:00,1072.06,4815.15,1079.0295465140578,-6.969546514057811,-0.6459087739139134
2026-01-21 01:15:00,1072.16,4828.56,1082.0346006076488,-9.874600607648745,-0.9125956417755373
2026-01-21 01:30:00,1072.56,4821.22,1080.3897760702173,-7.829776070217349,-0.7247177124072
2026-01-21 01:45:00,1072.98,4836.51,1083.8161203723052,-10.836120372305231,-0.9998116994774797
2026-01-21 02:00:00,1073.76,4827.13,1081.7141511405468,-7.9541511405468555,-0.7353283796981015
2026-01-21 02:15:00,1074.46,4823.91,1080.9925796132268,-6.532579613226744,-0.604313085623961
2026-01-21 02:30:00,1074.2,4830.44,1082.455890816146,-8.255890816145893,-0.7626999756933419
2026-01-21 09:15:00,1085.24,4876.49,1092.7752600189688,-7.535260018968756,-0.6895525818216233
2026-01-21 09:30:00,1089.18,4866.63,1090.5657273297215,-1.385727329721476,-0.1270649989262422
2026-01-21 09:45:00,1087.04,4860.68,1089.2323886379345,-2.1923886379345277,-0.20127831864016366
2026-01-21 10:00:00,1090.56,4865.66,1090.3483595093799,0.21164049062008417,0.01941035530289744
2026-01-21 10:15:00,1089.0,4863.0,1089.7522786824634,-0.752278682463384,-0.06903208161885259
2026-01-21 10:45:00,1089.36,4863.0,1089.7522786824634,-0.3922786824634841,-0.035997050902041555
2026-01-21 11:00:00,1090.8,4863.96,1089.9674055974408,0.8325944025591525,0.07638709178672962
2026-01-21 11:15:00,1090.08,4865.53,1090.3192277396433,-0.23922773964341104,-0.021941073179031937
2026-01-21 11:30:00,1090.3,4860.69,1089.234629543299,1.0653704567009754,0.09780908794165591
2026-01-21 13:45:00,1098.96,4874.58,1092.3472470943784,6.612752905621619,0.6053709498706943
2026-01-21 14:00:00,1098.16,4843.44,1085.3690677897985,12.790932210201618,1.178486893518032
2026-01-21 14:15:00,1098.8,4857.58,1088.5377079749867,10.262292025013267,0.9427594423076322
2026-01-21 14:30:00,1101.16,4858.07,1088.6475123378395,12.512487662160538,1.1493607912895816
2026-01-21 14:45:00,1096.04,4848.22,1086.4402205539568,9.599779446043158,0.8835994161877032
2026-01-21 15:00:00,1092.3,4856.45,1088.2844856688155,4.015514331184477,0.36897652994811414
2026-01-21 21:15:00,1097.94,4828.08,1081.9270371501598,16.012962849840278,1.4800409177331477
2026-01-21 21:30:00,1096.3,4831.41,1082.6732586364878,13.62674136351211,1.2586199257081074
2026-01-21 21:45:00,1099.04,4827.9,1081.8867008536015,17.153299146398467,1.5854986601521792
2026-01-21 22:00:00,1099.18,4819.21,1079.9393540919832,19.24064590801686,1.7816413333871381
2026-01-21 22:15:00,1091.8,4825.27,1081.297342742778,10.502657257221927,0.971301495163327
2026-01-21 22:30:00,1095.0,4820.86,1080.3091034771005,14.690896522899493,1.3598789897831218
2026-01-21 22:45:00,1094.38,4820.72,1080.2777308019997,14.102269198000386,1.3054299645268852
2026-01-21 23:00:00,1093.18,4813.39,1078.6351471699327,14.544852830067384,1.3484497393052155
2026-01-21 23:15:00,1094.64,4792.42,1073.9359686208948,20.704031379105345,1.9278646012473748
2026-01-21 23:30:00,1088.38,4786.24,1072.5510891057277,15.82891089427244,1.4758188262593885
2026-01-21 23:45:00,1090.12,4778.28,1070.7673284357065,19.35267156429336,1.8073647794769616
2026-01-22 00:00:00,1092.56,4791.78,1073.7925506775764,18.767449322423545,1.7477723523581024
2026-01-22 00:15:00,1092.64,4784.91,1072.2530486922692,20.386951307730897,1.9013190340279313
2026-01-22 00:30:00,1091.5,4793.6,1074.2003954538877,17.299604546112278,1.610463431155467
2026-01-22 00:45:00,1090.3,4798.56,1075.3118845146043,14.98811548539561,1.3938389132713105
2026-01-22 01:00:00,1089.9,4790.0,1073.3936695227223,16.506330477277743,1.5377704327823338
2026-01-22 01:15:00,1086.9,4796.0,1074.7382127413312,12.161787258668937,1.1316046191051408
2026-01-22 01:30:00,1087.38,4802.47,1076.1880785120647,11.19192148793536,1.0399596233596349
2026-01-22 01:45:00,1086.2,4795.76,1074.684431012587,11.515568987412962,1.0715302701987397
2026-01-22 02:00:00,1089.62,4791.57,1073.745491664925,15.874508335074779,1.4784237473686739
2026-01-22 02:15:00,1089.58,4784.38,1072.1342807079589,17.445719292041076,1.6271953621817972
2026-01-22 02:30:00,1091.42,4779.38,1071.0138280257847,20.40617197421534,1.9053135860841623
2026-01-22 09:15:00,1079.68,4827.85,1081.87549632678,-2.195496326779903,-0.2029342871923919
2026-01-22 09:30:00,1081.22,4815.33,1079.069882810616,2.150117189383991,0.1992565285747439
2026-01-22 09:45:00,1081.86,4819.43,1079.988654009999,1.8713459900009184,0.1732745971962399
2026-01-22 10:00:00,1080.56,4818.89,1079.8676451203241,0.6923548796758041,0.0641147906231285
2026-01-22 10:15:00,1079.34,4824.24,1081.0665294902503,-1.7265294902504138,-0.15970612752801766
2026-01-22 10:45:00,1076.88,4827.99,1081.9068690018808,-5.026869001880641,-0.4646304729092077
2026-01-22 11:00:00,1078.18,4826.01,1081.46316973974,-3.283169739739833,-0.3035859039499187
2026-01-22 11:15:00,1078.1,4824.86,1081.20546562284,-3.105465622840029,-0.28722252352387917
2026-01-22 11:30:00,1079.1,4828.11,1081.9337598662528,-2.8337598662528762,-0.26191620701466806
2026-01-22 13:45:00,1081.22,4821.9,1080.5421576349927,0.6778423650073364,0.06273169077372653
2026-01-22 14:00:00,1085.3,4824.52,1081.129274840452,4.170725159548056,0.38577487971210034
2026-01-22 14:15:00,1084.84,4829.86,1082.3259183050138,2.514081694986089,0.23228508644820126
2026-01-22 14:30:00,1086.64,4845.36,1085.7993216197533,0.8406783802467999,0.07742483933335936
2026-01-22 14:45:00,1086.86,4834.72,1083.4149983120872,3.445001687912736,0.31797618579029246
2026-01-22 15:00:00,1087.58,4839.3,1084.4413329689585,3.13866703104145,0.2894270935292073
2026-01-22 21:15:00,1088.76,4924.32,1103.4935103766456,-14.733510376645654,-1.3351696442344094
2026-01-22 21:30:00,1088.6,4941.14,1107.2627131994793,-18.662713199479413,-1.6854819526571763
2026-01-22 21:45:00,1085.9,4938.66,1106.706968669121,-20.806968669120806,-1.8800793035705186
2026-01-22 22:00:00,1087.84,4937.43,1106.431337309306,-18.591337309306027,-1.6802974285343084
2026-01-22 22:15:00,1087.84,4942.9,1107.6571125436044,-19.81711254360448,-1.7891017282502535
2026-01-22 22:30:00,1089.12,4941.22,1107.2806404423939,-18.16064044239397,-1.6401117999442505
2026-01-22 22:45:00,1092.26,4938.66,1106.706968669121,-14.446968669120906,-1.3054014367049862
2026-01-22 23:00:00,1090.02,4941.4,1107.3209767389521,-17.30097673895216,-1.5624175015543678
2026-01-22 23:15:00,1090.7,4938.42,1106.6531869403766,-15.953186940376554,-1.4415705957964289
2026-01-22 23:30:00,1093.74,4936.55,1106.2341376372433,-12.494137637243284,-1.1294297664623658
2026-01-22 23:45:00,1095.5,4956.35,1110.6711302586525,-15.17113025865251,-1.3659426130144812
2026-01-23 00:00:00,1096.98,4950.41,1109.3400324722297,-12.360032472229705,-1.1141788910911872
2026-01-23 00:15:00,1097.58,4949.55,1109.1473146108958,-11.567314610895892,-1.0429015567651503
2026-01-23 00:30:00,1098.32,4944.74,1108.0694391306442,-9.749439130644305,-0.8798581376175668
2026-01-23 00:45:00,1099.42,4960.86,1111.6817785779735,-12.261778577973473,-1.1029935737237984
2026-01-23 01:00:00,1098.98,4943.11,1107.7041715562557,-8.72417155625567,-0.7875903856170143
2026-01-23 01:15:00,1098.88,4942.52,1107.571958139759,-8.691958139758981,-0.7847759304377571
2026-01-23 01:30:00,1101.38,4947.37,1108.658797241468,-7.278797241467828,-0.656540791411994
2026-01-23 01:45:00,1102.82,4949.85,1109.2145417718264,-6.394541771826425,-0.5764927821458213
2026-01-23 02:00:00,1104.24,4945.0,1108.1277026701175,-3.8877026701175055,-0.3508352566901623
2026-01-23 02:15:00,1104.3,4950.06,1109.2616007844777,-4.961600784477696,-0.4472886090142142
2026-01-23 02:30:00,1104.52,4956.27,1110.6532030157377,-6.133203015737763,-0.5522158491133309
2026-01-23 09:15:00,1114.34,4908.64,1099.9797707653481,14.360229234651797,1.3054993933806784
2026-01-23 09:30:00,1112.86,4920.46,1102.6285209060075,10.231479093992448,0.9279171452580828
2026-01-23 09:45:00,1114.92,4922.26,1103.0318838715898,11.888116128410275,1.0777672252486075
2026-01-23 10:00:00,1115.32,4925.37,1103.7288054399023,11.59119456009762,1.050185018545188
2026-01-23 10:15:00,1114.3,4933.0,1105.4386162329,8.861383767100051,0.801616990484534
2026-01-23 10:45:00,1115.96,4934.37,1105.7456202678154,10.214379732184625,0.9237549346757228
2026-01-23 11:00:00,1115.76,4923.07,1103.2133972061022,12.546602793897819,1.1372779577978478
2026-01-23 11:15:00,1115.22,4925.52,1103.7624190203676,11.45758097963244,1.0380477521423035
2026-01-23 11:30:00,1112.76,4929.31,1104.6117221534555,8.148277846544488,0.7376599110010629
2026-01-23 13:45:00,1116.54,4943.24,1107.7333033259922,8.806696674007753,0.7950195816597249
2026-01-23 14:00:00,1116.94,4946.46,1108.4548748533123,8.485125146687778,0.7654912562688364
2026-01-23 14:15:00,1115.06,4942.03,1107.462153776906,7.5978462230939385,0.6860592208214182
2026-01-23 14:30:00,1114.8,4950.88,1109.4453550243543,5.3546449756456695,0.48264161469477024
2026-01-23 14:45:00,1115.16,4946.47,1108.4571157586768,6.702884241323318,0.6047039751046723
2026-01-23 15:00:00,1115.64,4957.35,1110.8952207950874,4.744779204912675,0.4271131170693805
2026-01-23 21:15:00,1114.42,4983.56,1116.7686337550438,-2.348633755043693,-0.21030620703830147
2026-01-23 21:30:00,1110.48,4984.94,1117.0778786953235,-6.597878695323516,-0.5906373065975867
2026-01-23 21:45:00,1110.82,4984.26,1116.9254971305481,-6.105497130548201,-0.5466342335485767
2026-01-23 22:00:00,1112.72,4987.44,1117.6381050364105,-4.918105036410452,-0.4400445022631212
2026-01-23 22:15:00,1114.0,4984.32,1116.938942562734,-2.938942562733928,-0.2631247287332234
2026-01-23 22:30:00,1113.08,4980.62,1116.1098075779253,-3.0298075779253395,-0.271461424078007
2026-01-23 22:45:00,1114.64,4981.28,1116.2577073319724,-1.6177073319722695,-0.14492238856194228
2026-01-23 23:00:00,1113.84,4981.47,1116.300284533895,-2.460284533894992,-0.2203963008862145
2026-01-23 23:15:00,1115.58,4984.75,1117.035301493401,-1.4553014934010662,-0.13028249791706906
2026-01-23 23:30:00,1114.06,4989.66,1118.1355860272959,-4.075586027295913,-0.36449837374162775
2026-01-23 23:45:00,1116.5,4989.88,1118.1848859453116,-1.6848859453116347,-0.15068044350172333
2026-01-24 00:15:00,1120.42,4989.97,1118.205054093591,2.2149459064091843,0.19808047712721205
2026-01-24 00:30:00,1123.68,4994.32,1119.179847927082,4.500152072918127,0.4020937368782328
2026-01-24 00:45:00,1122.32,4995.82,1119.5159837317342,2.804016268265741,0.2504668364732931
2026-01-24 01:00:00,1121.16,4999.67,1120.3787322970084,0.7812677029917268,0.06973246460953131
2026-01-24 01:15:00,1122.38,5003.63,1121.26613082129,1.113869178710047,0.09934030361678499
2026-01-24 01:30:00,1121.6,5007.85,1122.211792885045,-0.6117928850451335,-0.054516704326578326
2026-01-24 01:45:00,1122.04,5005.06,1121.5865802883918,0.45341971160814865,0.04042663487392668
2026-01-24 02:00:00,1118.82,5001.43,1120.7731316411337,-1.953131641133723,-0.17426645821476622
2026-01-24 02:15:00,1121.9,4995.66,1119.4801292459047,2.4198707540954274,0.21616022391799677
2026-01-24 02:30:00,1121.16,4995.78,1119.5070201102767,1.6529798897233832,0.14765248096082123
2026-01-26 00:00:00,1117.62,5038.99,1129.1899721896248,-11.569972189624878,-1.0246258357386417
2026-01-26 09:15:00,1139.72,5096.14,1141.9967463468743,-2.2767463468742335,-0.199365396981848
2026-01-26 09:30:00,1144.88,5095.4,1141.8309193499122,3.0490806500879444,0.26703433918429026
2026-01-26 09:45:00,1146.02,5089.02,1140.4012217274583,5.618778272541704,0.4927018811879633
2026-01-26 10:00:00,1141.3,5091.53,1140.9636889739095,0.3363110260904705,0.029476049881387675
2026-01-26 10:15:00,1141.74,5089.84,1140.584975967335,1.1550240326650965,0.10126593432335156
2026-01-26 10:45:00,1145.48,5095.78,1141.9160737537575,3.563926246242545,0.31210054120063724
2026-01-26 11:00:00,1143.84,5093.38,1141.378256466314,2.461743533685876,0.2156816567811085
2026-01-26 11:15:00,1144.56,5090.81,1140.8023437876768,3.757656212323127,0.32938713991829704
2026-01-26 11:30:00,1143.96,5093.99,1141.5149516935394,2.4450483064606487,0.2141932791010053
2026-01-26 13:45:00,1139.36,5074.57,1137.1631134759753,2.1968865240246487,0.19319009718046593
2026-01-26 14:00:00,1144.24,5075.85,1137.449949362612,6.790050637388049,0.5969537948630584
2026-01-26 14:15:00,1142.58,5081.37,1138.686929123732,3.893070876267984,0.34189124127945053
2026-01-26 14:30:00,1143.32,5082.34,1138.9042969440738,4.4157030559260875,0.38771502291934207
2026-01-26 14:45:00,1146.8,5096.99,1142.1872233028437,4.612776697156278,0.40385469238725924
2026-01-26 15:00:00,1143.32,5098.0,1142.4135547446429,0.9064452553570845,0.07934475668574302
2026-01-26 21:15:00,1145.6,5023.94,1125.817409616281,19.782590383718798,1.7571757386894038
2026-01-26 21:30:00,1143.96,5011.41,1123.009555194753,20.950444805247116,1.8655624708031873
2026-01-26 21:45:00,1144.74,5015.25,1123.8700628546626,20.869937145337417,1.8569706441265255
2026-01-26 22:00:00,1143.98,5013.44,1123.4644589837155,20.515541016284487,1.8260961307884023
2026-01-26 22:15:00,1144.42,5001.46,1120.7798543572267,23.640145642773405,2.1092586158529016
2026-01-26 22:30:00,1147.74,5001.14,1120.7081453855676,27.031854614432405,2.4120333849391615
2026-01-26 22:45:00,1149.4,4994.99,1119.3299885864933,30.07001141350679,2.6864295355366696
2026-01-26 23:00:00,1151.0,5037.12,1128.770922886492,22.229077113508083,1.9693169502155414
2026-01-26 23:15:00,1151.66,5040.05,1129.427508158246,22.232491841754154,1.968474442242744
2026-01-26 23:30:00,1149.5,5054.99,1132.7754207725818,16.72457922741819,1.4764249753946461
2026-01-26 23:45:00,1147.24,5039.15,1129.2258266754543,18.01417332454571,1.5952675628736819
2026-01-27 00:00:00,1149.76,5050.55,1131.7804587908113,17.97954120918871,1.588606789376622
2026-01-27 00:15:00,1152.6,5047.34,1131.0611281688555,21.538871831144434,1.90430661037879
2026-01-27 00:30:00,1147.72,5033.81,1128.0291832108928,19.690816789107203,1.745594624871143
2026-01-27 00:45:00,1148.06,5034.3,1128.138987573746,19.921012426254038,1.7658296225625134
2026-01-27 01:00:00,1150.4,5067.86,1135.6594659764978,14.740534023502278,1.297971307871556
2026-01-27 01:15:00,1151.14,5064.58,1134.9244490169915,16.215550983008598,1.428778012232762
2026-01-27 01:30:00,1149.7,5059.96,1133.8891507386627,15.810849261337353,1.3943910876153551
2026-01-27 01:45:00,1152.4,5058.35,1133.528364975003,18.871635024997204,1.6648577669614268
2026-01-27 02:00:00,1153.24,5061.0,1134.1222048965549,19.117795103445133,1.685690926507245
2026-01-27 02:15:00,1146.72,5068.08,1135.7087658945134,11.011234105486665,0.9695473378524058
2026-01-27 02:30:00,1148.1,5075.49,1137.3692767694954,10.730723230504509,0.9434687088597389
2026-01-27 09:15:00,1143.64,5090.0,1140.6208304531642,3.019169546835883,0.26469528402671544
2026-01-27 09:30:00,1142.84,5092.81,1141.2505248605462,1.5894751394537252,0.1392748660201448
