datetime,open,high,low,close,volume,hold
2025-11-19 01:00:00,85780.0,85970.0,85650.0,85930.0,2740,176963
2025-11-19 10:00:00,85770.0,86060.0,85770.0,85960.0,1276,177730
2025-11-19 11:15:00,85960.0,86250.0,85960.0,86050.0,10332,178646
2025-11-19 14:15:00,86050.0,86170.0,85980.0,86120.0,78,180164
2025-11-19 15:00:00,86120.0,86150.0,86020.0,86110.0,151,180544
2025-11-19 22:00:00,86560.0,86600.0,86340.0,86420.0,19603,180826
2025-11-19 23:00:00,86420.0,86480.0,86250.0,86470.0,3195,181320
2025-11-20 00:00:00,86470.0,86530.0,86210.0,86260.0,5189,181566
2025-11-20 01:00:00,86260.0,86300.0,86120.0,86190.0,2718,181404
2025-11-20 10:00:00,86530.0,86640.0,86190.0,86490.0,811,184194
2025-11-20 11:15:00,86490.0,86510.0,86180.0,86280.0,13015,184685
2025-11-20 14:15:00,86280.0,86370.0,86120.0,86180.0,6519,186703
2025-11-20 15:00:00,86180.0,86260.0,86100.0,86130.0,29,187778
2025-11-20 22:00:00,86400.0,86620.0,86320.0,86480.0,22544,189954
2025-11-20 23:00:00,86480.0,86510.0,86280.0,86390.0,5867,190907
2025-11-21 00:00:00,86390.0,86450.0,86250.0,86260.0,5370,190919
2025-11-21 01:00:00,86260.0,86290.0,85920.0,85920.0,7548,190139
2025-11-21 10:00:00,85700.0,85920.0,85660.0,85740.0,2877,188664
2025-11-21 11:15:00,85740.0,85860.0,85600.0,85640.0,13908,187735
2025-11-21 14:15:00,85650.0,85770.0,85610.0,85750.0,9208,188905
2025-11-21 15:00:00,85750.0,85780.0,85610.0,85660.0,58,190218
2025-11-21 22:00:00,85770.0,85980.0,85670.0,85910.0,20137,188879
2025-11-21 23:00:00,85920.0,85930.0,85670.0,85790.0,3,188903
2025-11-22 01:00:00,85850.0,86230.0,85760.0,86180.0,16,189255
2025-11-24 00:00:00,85790.0,85880.0,85710.0,85850.0,17,188789
2025-11-24 10:00:00,86190.0,86350.0,86060.0,86080.0,5996,192063
2025-11-24 11:15:00,86080.0,86330.0,86060.0,86170.0,11089,192856
2025-11-24 14:15:00,86180.0,86290.0,86130.0,86220.0,10326,192305
2025-11-24 15:00:00,86220.0,86300.0,86060.0,86080.0,1504,192392
2025-11-24 22:00:00,86110.0,86180.0,85940.0,85940.0,12111,192376
2025-11-24 23:00:00,85940.0,86070.0,85940.0,86040.0,2917,191576
2025-11-25 00:00:00,86040.0,86050.0,85990.0,86020.0,2365,191158
2025-11-25 01:00:00,86020.0,86060.0,86010.0,86040.0,1554,190611
2025-11-25 10:00:00,86190.0,86510.0,86040.0,86450.0,19585,193601
2025-11-25 11:15:00,86450.0,86840.0,86430.0,86690.0,20902,197826
2025-11-25 14:15:00,86690.0,86760.0,86580.0,86670.0,4578,199400
2025-11-25 15:00:00,86670.0,86690.0,86540.0,86600.0,68,199582
2025-11-25 22:00:00,86750.0,87200.0,86720.0,86920.0,29516,201134
2025-11-25 23:00:00,86920.0,86930.0,86250.0,86510.0,16225,200849
2025-11-26 00:00:00,86510.0,86520.0,86300.0,86350.0,7360,202370
2025-11-26 01:00:00,86350.0,86410.0,86250.0,86350.0,4968,202661
2025-11-26 10:00:00,86540.0,86690.0,86350.0,86650.0,1471,203915
2025-11-26 11:15:00,86650.0,86720.0,86530.0,86690.0,11172,204523
2025-11-26 14:15:00,86690.0,86800.0,86580.0,86590.0,4087,204713
2025-11-26 15:00:00,86590.0,86660.0,86520.0,86590.0,5842,204728
2025-11-26 22:00:00,87200.0,87300.0,86990.0,87200.0,33392,206276
2025-11-26 23:00:00,87200.0,87260.0,86850.0,86890.0,5436,206238
2025-11-27 00:00:00,86890.0,87100.0,86820.0,87090.0,6657,206194
2025-11-27 01:00:00,87100.0,87170.0,87020.0,87090.0,3126,206206
2025-11-27 10:00:00,87160.0,87230.0,86920.0,87000.0,1244,205977
2025-11-27 11:15:00,86980.0,87160.0,86950.0,86950.0,10683,208248
2025-11-27 14:15:00,86950.0,87010.0,86900.0,86950.0,3714,209530
2025-11-27 15:00:00,86950.0,87010.0,86890.0,86990.0,6810,210684
2025-11-27 22:00:00,86780.0,86930.0,86600.0,86900.0,2,208886
2025-11-27 23:00:00,86900.0,87100.0,86870.0,86980.0,6,208858
2025-11-28 00:00:00,86980.0,87090.0,86970.0,87070.0,9,209225
2025-11-28 01:00:00,87070.0,87090.0,86990.0,87050.0,3,209038
2025-11-28 10:00:00,87070.0,87360.0,86990.0,87230.0,11,212125
2025-11-28 11:15:00,87230.0,87530.0,87210.0,87460.0,1183,215483
2025-11-28 14:15:00,87450.0,87510.0,87300.0,87400.0,11,216891
2025-11-28 15:00:00,87390.0,87550.0,87340.0,87430.0,7468,218257
2025-11-28 22:00:00,87660.0,88010.0,87530.0,88000.0,23273,218730
2025-11-28 23:00:00,88000.0,88990.0,88000.0,88520.0,23622,224096
2025-11-29 01:00:00,88770.0,88840.0,88580.0,88740.0,43,225452
2025-12-01 00:00:00,88520.0,88880.0,88450.0,88740.0,6509,225451
2025-12-01 10:00:00,88990.0,89640.0,88940.0,89500.0,14022,230578
2025-12-01 11:15:00,89500.0,89530.0,88860.0,89160.0,956,230823
2025-12-01 14:15:00,89160.0,89420.0,88870.0,89190.0,19618,232535
2025-12-01 15:00:00,89190.0,89400.0,89110.0,89280.0,4987,232702
2025-12-01 22:00:00,89400.0,89920.0,89290.0,89780.0,30322,233912
2025-12-01 23:00:00,89790.0,89800.0,89110.0,89460.0,11542,230201
2025-12-02 00:00:00,89470.0,89510.0,89010.0,89270.0,603,229140
2025-12-02 01:00:00,89270.0,89420.0,89240.0,89380.0,5693,228776
2025-12-02 10:00:00,89060.0,89380.0,88340.0,88730.0,16112,224789
2025-12-02 11:15:00,88730.0,88780.0,88630.0,88660.0,9601,224949
2025-12-02 14:15:00,88660.0,88850.0,88450.0,88790.0,11902,225071
2025-12-02 15:00:00,88790.0,88990.0,88730.0,88920.0,7654,225606
2025-12-02 22:00:00,89150.0,89280.0,88600.0,88930.0,23482,221030
2025-12-02 23:00:00,88930.0,89430.0,88910.0,89370.0,12535,223490
2025-12-03 00:00:00,89380.0,89390.0,88690.0,88730.0,1541,222868
2025-12-03 01:00:00,88730.0,88830.0,88550.0,88590.0,8278,222816
2025-12-03 10:00:00,88800.0,88980.0,88590.0,88880.0,5497,222630
2025-12-03 11:15:00,88880.0,89080.0,88710.0,89010.0,13116,222501
2025-12-03 14:15:00,89020.0,89230.0,88820.0,89060.0,16187,222117
2025-12-03 15:00:00,89060.0,89210.0,88870.0,89210.0,8050,223978
2025-12-03 22:00:00,90060.0,90980.0,90060.0,90970.0,63419,230360
2025-12-03 23:00:00,90970.0,90990.0,90310.0,90670.0,13153,231509
2025-12-04 00:00:00,90670.0,91200.0,90640.0,91170.0,3521,232579
2025-12-04 01:00:00,91160.0,91240.0,90640.0,90700.0,10030,231234
2025-12-04 10:00:00,90670.0,91400.0,90640.0,91260.0,15240,233511
2025-12-04 11:15:00,91260.0,91380.0,90840.0,91020.0,3296,233264
2025-12-04 14:15:00,91010.0,91450.0,90640.0,90800.0,32536,234084
2025-12-04 15:00:00,90800.0,91130.0,90680.0,90980.0,11193,234570
2025-12-04 22:00:00,90620.0,90940.0,90400.0,90880.0,32551,231957
2025-12-04 23:00:00,90900.0,91050.0,90580.0,90650.0,11036,230750
2025-12-05 00:00:00,90650.0,91090.0,90610.0,91030.0,817,231393
2025-12-05 01:00:00,91030.0,91060.0,90810.0,90960.0,3922,230371
2025-12-05 10:00:00,90820.0,91370.0,90660.0,91330.0,13687,232745
2025-12-05 11:15:00,91330.0,92000.0,91250.0,91930.0,30867,236413
2025-12-05 14:15:00,91930.0,92820.0,91820.0,92620.0,40413,236398
2025-12-05 15:00:00,92620.0,92860.0,92360.0,92780.0,17374,236494
2025-12-05 22:00:00,92510.0,92680.0,91830.0,91880.0,51804,230319
2025-12-05 23:00:00,91880.0,92460.0,91720.0,92350.0,175,228645
2025-12-06 01:00:00,92660.0,92780.0,92300.0,92400.0,9,228432
2025-12-08 00:00:00,92350.0,92860.0,92280.0,92650.0,38,228966
2025-12-08 10:00:00,92520.0,92680.0,92060.0,92200.0,18517,228586
2025-12-08 11:15:00,92200.0,92460.0,92030.0,92330.0,44,228709
2025-12-08 14:15:00,92340.0,93300.0,92330.0,93070.0,860,230256
2025-12-08 15:00:00,93070.0,93180.0,92950.0,92970.0,1176,230035
